version,company_name,industry,market_cap,goal,impact
Current,"BAB, INC.",Restaurants,3.99493,13 - Climate change,-1801.284675
Current,"H.U. Group Holdings, Inc.",Health Care Services,1194.38715,03 - Health,52706664.55
Current,"H.U. Group Holdings, Inc.",Health Care Services,1194.38715,13 - Climate change,-742.6254448
Current,EASYJET PLC,Airlines,3022.65558,03 - Health,-15546.23979
Current,"Eagle Veterinary Technology Co., Ltd.",Pharmaceuticals,107.7348419,03 - Health,-324.3203163
Current,"Eagle Veterinary Technology Co., Ltd.",Pharmaceuticals,107.7348419,13 - Climate change,-1484.504466
Current,S H L TELEMEDICINE LTD,Health Care Services,129.489368,03 - Health,81304504.6
Current,S H L TELEMEDICINE LTD,Health Care Services,129.489368,13 - Climate change,-718.610898
Current,UNION BANK OF INDIA LIMITED,Banks,1378.658219,03 - Health,-182.9229734
Current,UNION BANK OF INDIA LIMITED,Banks,1378.658219,13 - Climate change,-525.1594787
Current,Punjab & Sind Bank,Banks,109.5117457,03 - Health,-191.5193481
Current,Punjab & Sind Bank,Banks,109.5117457,13 - Climate change,-476.0196212
Current,"Fuso Pharmaceutical Industries, Ltd.",Pharmaceuticals,168.986458,03 - Health,1923564.831
Current,"Guangxi Wuzhou Zhongheng Group Co., Ltd",Pharmaceuticals,1509.590824,03 - Health,-478.5053782
Current,"Guangxi Wuzhou Zhongheng Group Co., Ltd",Pharmaceuticals,1509.590824,13 - Climate change,-1441.335033
Current,"GOURMET KINEYA CO.,LTD.",Restaurants,203.3605154,03 - Health,-123.6567224
Current,"GOURMET KINEYA CO.,LTD.",Restaurants,203.3605154,13 - Climate change,-1780.064128
Current,"KPC Pharmaceuticals, Inc.",Pharmaceuticals,941.5971196,03 - Health,1313990.226
Current,"KPC Pharmaceuticals, Inc.",Pharmaceuticals,941.5971196,13 - Climate change,-1439.849357
Current,"BDO UNIBANK, INC.",Banks,9245.460291,03 - Health,-50.72185317
Current,"BDO UNIBANK, INC.",Banks,9245.460291,13 - Climate change,-666.803491
Current,"THE MINATO BANK, LTD.",Banks,804.2069119,03 - Health,-191.5193481
Current,"THE MINATO BANK, LTD.",Banks,804.2069119,13 - Climate change,-177.1036765
Current,"HISAMITSU PHARMACEUTICAL CO.,INC.",Pharmaceuticals,3633.246575,03 - Health,-291.4424206
Current,"HISAMITSU PHARMACEUTICAL CO.,INC.",Pharmaceuticals,3633.246575,13 - Climate change,-935.213649
Current,"Banco del Bajio S.A., Institucion de Banca Multiple",Banks,1718.981649,03 - Health,-284.3233746
Current,"Banco del Bajio S.A., Institucion de Banca Multiple",Banks,1718.981649,13 - Climate change,-482.7269304
Current,Bank of Alexandria SAE,Banks,,03 - Health,-191.5193481
Current,Bank of Alexandria SAE,Banks,,13 - Climate change,-177.1036765
Current,"The Hokuetsu Bank,Ltd.",Banks,507.2093662,03 - Health,-191.5193481
Current,"The Hokuetsu Bank,Ltd.",Banks,507.2093662,13 - Climate change,-177.1036765
Current,The Co-operative Bank of Kenya Limited,Banks,946.5063371,03 - Health,-388.8795049
Current,The Co-operative Bank of Kenya Limited,Banks,946.5063371,13 - Climate change,-441.0840273
Current,Denizbank Inc.,Banks,11635.05397,03 - Health,-191.5193481
Current,Denizbank Inc.,Banks,11635.05397,13 - Climate change,-327.3761342
Current,DCB BANK LIMITED,Banks,413.1449461,03 - Health,-475.3543153
Current,DCB BANK LIMITED,Banks,413.1449461,13 - Climate change,-371.8135303
Current,EAST WEST BANKING CORP.,Banks,479.8048664,03 - Health,-467.7396731
Current,EAST WEST BANKING CORP.,Banks,479.8048664,13 - Climate change,-522.1950104
Current,"MAX'S GROUP, INC.",Restaurants,106.0354202,03 - Health,-6.367819918
Current,"MAX'S GROUP, INC.",Restaurants,106.0354202,13 - Climate change,-4379.659252
Current,GOPHER PROTOCOL INC.,Technology,4.31213,03 - Health,-13.19511334
Current,GOPHER PROTOCOL INC.,Technology,4.31213,13 - Climate change,-374.5562273
Current,HABIB BANK LIMITED,Banks,1252.930563,03 - Health,-283.0528073
Current,HABIB BANK LIMITED,Banks,1252.930563,13 - Climate change,-469.0788682
Current,"Japan Airlines Co., Ltd.",Airlines,6169.920603,03 - Health,-4981.733572
Current,"Japan Airlines Co., Ltd.",Airlines,6169.920603,13 - Climate change,-27421.56655
Current,Sharjah Islamic Bank PJSC,Banks,1107.417777,03 - Health,-191.5193481
Current,Sharjah Islamic Bank PJSC,Banks,1107.417777,13 - Climate change,-374.1002155
Current,"KAKEN PHARMACEUTICAL CO.,LTD.",Pharmaceuticals,1801.270168,03 - Health,75532717.94
Current,"KAKEN PHARMACEUTICAL CO.,LTD.",Pharmaceuticals,1801.270168,13 - Climate change,-1184.592852
Current,"Public Stock Company ""Joint-Stock Commercial Industrial & Investment Bank""",Banks,2133.782483,03 - Health,-191.5193481
Current,"Public Stock Company ""Joint-Stock Commercial Industrial & Investment Bank""",Banks,2133.782483,13 - Climate change,-177.1036765
Current,Promsvyazbank Public Joint-Stock Company,Banks,1057.859034,03 - Health,-191.5193481
Current,Promsvyazbank Public Joint-Stock Company,Banks,1057.859034,13 - Climate change,-177.1036765
Current,Intercorp Peru Ltd.,Banks,,03 - Health,-191.5193481
Current,Intercorp Peru Ltd.,Banks,,13 - Climate change,-476.5222968
Current,Public joint-stock company ROSBANK,Banks,1943.26597,03 - Health,-191.5193481
Current,Public joint-stock company ROSBANK,Banks,1943.26597,13 - Climate change,-557.5266517
Current,Standard Bank Malawi Ltd.,Banks,332.5032958,03 - Health,-191.5193481
Current,Standard Bank Malawi Ltd.,Banks,332.5032958,13 - Climate change,-177.1036765
Current,Samba Bank Ltd.,Banks,48.82829286,03 - Health,-191.5193481
Current,Samba Bank Ltd.,Banks,48.82829286,13 - Climate change,-580.4615002
Current,RHB BANK BERHAD,Banks,5342.7748,03 - Health,-168.0227421
Current,RHB BANK BERHAD,Banks,5342.7748,13 - Climate change,-204.0118483
Current,"KISOJI CO.,LTD.",Restaurants,563.8767988,03 - Health,-25.00942364
Current,"KISOJI CO.,LTD.",Restaurants,563.8767988,13 - Climate change,-1394.273131
Current,"KISSEI PHARMACEUTICAL CO.,LTD.",Pharmaceuticals,1195.472957,03 - Health,19063216.96
Current,"KISSEI PHARMACEUTICAL CO.,LTD.",Pharmaceuticals,1195.472957,13 - Climate change,-1126.890795
Current,"CNB FINANCIAL SERVICES, INC.",Banks,28.5079,03 - Health,-191.5193481
Current,"CNB FINANCIAL SERVICES, INC.",Banks,28.5079,13 - Climate change,-177.1036765
Current,COMUNIBANC CORP.,Banks,24.4616,03 - Health,-191.5193481
Current,COMUNIBANC CORP.,Banks,24.4616,13 - Climate change,-177.1036765
Current,"Public Joint Stock Company ""Galychpharm""",Pharmaceuticals,,03 - Health,86421600.94
Current,"Public Joint Stock Company ""Galychpharm""",Pharmaceuticals,,13 - Climate change,-1860.411121
Current,BRD - GROUPE SOCIETE GENERALE SA,Banks,2428.761612,03 - Health,-329.0565984
Current,BRD - GROUPE SOCIETE GENERALE SA,Banks,2428.761612,13 - Climate change,-523.1596955
Current,"Kyowa Kirin Co., Ltd.",Pharmaceuticals,13909.45732,03 - Health,77783818.88
Current,"Kyowa Kirin Co., Ltd.",Pharmaceuticals,13909.45732,13 - Climate change,-764.6998746
Current,The Mie Bank Ltd.,Banks,292.0137261,03 - Health,-191.5193481
Current,The Mie Bank Ltd.,Banks,292.0137261,13 - Climate change,-177.1036765
Current,FCN BANC CORP,Banks,99.2204,03 - Health,-191.5193481
Current,FCN BANC CORP,Banks,99.2204,13 - Climate change,-177.1036765
Current,"Mitsubishi UFJ Financial Group, Inc.",Banks,47616.93985,03 - Health,-202.7618004
Current,"Mochida Pharmaceutical Co., Ltd.",Pharmaceuticals,1487.012002,03 - Health,73544095.4
Current,"Mochida Pharmaceutical Co., Ltd.",Pharmaceuticals,1487.012002,13 - Climate change,-665.6773668
Current,"MOS FOOD SERVICES, INC.",Restaurants,710.948369,03 - Health,-206.0379013
Current,"MOS FOOD SERVICES, INC.",Restaurants,710.948369,13 - Climate change,-3400.793356
Current,SHiDAX CORPORATION,Restaurants,110.8323182,03 - Health,-365.5681145
Current,SHiDAX CORPORATION,Restaurants,110.8323182,13 - Climate change,-1623.537229
Current,"Kangmei Pharmaceutical Co., Ltd.",Pharmaceuticals,1900.188872,03 - Health,172901.921
Current,"Kangmei Pharmaceutical Co., Ltd.",Pharmaceuticals,1900.188872,13 - Climate change,-2091.781255
Current,TUNG LOK RESTAURANTS (2000) LTD,Restaurants,29.99839749,03 - Health,-365.5681145
Current,TUNG LOK RESTAURANTS (2000) LTD,Restaurants,29.99839749,13 - Climate change,-1801.284675
Current,Tyche Industries Ltd.,Pharmaceuticals,10.75575048,03 - Health,82080666.88
Current,Tyche Industries Ltd.,Pharmaceuticals,10.75575048,13 - Climate change,-5382.241462
Current,"BARISTAS COFFEE COMPANY, INC.",Restaurants,2.6515,03 - Health,-365.5681145
Current,Yung Zip Chemical Co. Ltd.,Pharmaceuticals,36.75216731,03 - Health,73860944.32
Current,Yung Zip Chemical Co. Ltd.,Pharmaceuticals,36.75216731,13 - Climate change,-1927.694274
Current,"Nichi-Iko Pharmaceutical Co., Ltd.",Pharmaceuticals,839.5869937,03 - Health,41743794.02
Current,"Nichi-Iko Pharmaceutical Co., Ltd.",Pharmaceuticals,839.5869937,13 - Climate change,-1670.857215
Current,"G. taste Co., Ltd.",Restaurants,121.7391525,03 - Health,-365.5681145
Current,"G. taste Co., Ltd.",Restaurants,121.7391525,13 - Climate change,-1932.48098
Current,BANK URALSIB PJSC,Banks,397.1765869,03 - Health,-191.5193481
Current,BANK URALSIB PJSC,Banks,397.1765869,13 - Climate change,-408.9703248
Current,ANA HOLDINGS INC.,Airlines,8123.295698,03 - Health,-5602.093008
Current,ANA HOLDINGS INC.,Airlines,8123.295698,13 - Climate change,-25022.02678
Current,"Nippon Chemiphar Co., Ltd.",Pharmaceuticals,81.87450299,03 - Health,74856213.26
Current,"Aozora Bank,Ltd.",Banks,2213.977857,03 - Health,-37.52859113
Current,"Aozora Bank,Ltd.",Banks,2213.977857,13 - Climate change,-201.3425357
Current,PT Bank Central Asia Tbk,Banks,60116.80833,03 - Health,-90.57188796
Current,PT Bank Central Asia Tbk,Banks,60116.80833,13 - Climate change,-133.7938064
Current,Andhra Bank Ltd.,Banks,1135.559836,03 - Health,-445.1212749
Current,Andhra Bank Ltd.,Banks,1135.559836,13 - Climate change,-332.9089375
Current,"Banco de Sabadell, S.A.",Banks,2216.628605,03 - Health,-118.0406871
Current,"Banco de Sabadell, S.A.",Banks,2216.628605,13 - Climate change,-29.02303375
Current,PT Indofarma (Persero) Tbk,Pharmaceuticals,899.693419,03 - Health,44747462.46
Current,PT Indofarma (Persero) Tbk,Pharmaceuticals,899.693419,13 - Climate change,-2452.336116
Current,Kura Corp.,Restaurants,1144.440051,03 - Health,-265.3467502
Current,Kura Corp.,Restaurants,1144.440051,13 - Climate change,-1882.084574
Current,SPAREBANKEN TELEMARK,Banks,172.3982729,03 - Health,-191.5193481
Current,SPAREBANKEN TELEMARK,Banks,172.3982729,13 - Climate change,-162.3176476
Current,"Nippon Shinyaku Co., Ltd.",Pharmaceuticals,5255.662328,03 - Health,67625479.91
Current,"Nippon Shinyaku Co., Ltd.",Pharmaceuticals,5255.662328,13 - Climate change,-1327.894854
Current,Qinghai Spring Medicinal Resources Technology Co. Ltd.,Pharmaceuticals,725.6369404,03 - Health,-324.3203163
Current,Qinghai Spring Medicinal Resources Technology Co. Ltd.,Pharmaceuticals,725.6369404,13 - Climate change,-2067.694862
Current,STE TUNISIENNE DES INDUSTRIES PHARMACEUTIQUE S.A.,Pharmaceuticals,1.71431262,03 - Health,80420511.01
Current,STE TUNISIENNE DES INDUSTRIES PHARMACEUTIQUE S.A.,Pharmaceuticals,1.71431262,13 - Climate change,-1298.330355
Current,Getin Holding SA,Banks,41.28725035,03 - Health,-681.9263055
Current,Getin Holding SA,Banks,41.28725035,13 - Climate change,-460.8728815
Current,Jilin Province Huinan Changlong Bio Pharmacy Co. Ltd.,Pharmaceuticals,87.72090336,03 - Health,-324.3203163
Current,Jilin Province Huinan Changlong Bio Pharmacy Co. Ltd.,Pharmaceuticals,87.72090336,13 - Climate change,-1254.058677
Current,"WASHINGTON BANCORP, INC.",Banks,23.1681,03 - Health,-191.5193481
Current,"WASHINGTON BANCORP, INC.",Banks,23.1681,13 - Climate change,-177.1036765
Current,"Joincare Pharmaceutical Group Industry Co., Ltd.",Pharmaceuticals,3859.82594,03 - Health,61186035.62
Current,"Joincare Pharmaceutical Group Industry Co., Ltd.",Pharmaceuticals,3859.82594,13 - Climate change,-12704.25018
Current,"ONO PHARMACEUTICAL CO., LTD.",Pharmaceuticals,11417.62342,03 - Health,110665629.4
Current,"ONO PHARMACEUTICAL CO., LTD.",Pharmaceuticals,11417.62342,13 - Climate change,-423.0630181
Current,Banco Patagonia SA,Banks,843.183768,03 - Health,-191.5193481
Current,Banco Patagonia SA,Banks,843.183768,13 - Climate change,-409.2748043
Current,"Tianjin Tianyao Pharmaceuticals Co., Ltd.",Pharmaceuticals,772.78348,03 - Health,77590130.03
Current,"Tianjin Tianyao Pharmaceuticals Co., Ltd.",Pharmaceuticals,772.78348,13 - Climate change,-1943.591019
Current,"Ringer Hut Co., Ltd.",Restaurants,478.9428059,03 - Health,-82.48233761
Current,"Ringer Hut Co., Ltd.",Restaurants,478.9428059,13 - Climate change,-6178.761438
Current,"Rohto Pharmaceutical Co., Ltd.",Pharmaceuticals,3106.952484,03 - Health,-643.9158169
Current,"Rohto Pharmaceutical Co., Ltd.",Pharmaceuticals,3106.952484,13 - Climate change,-1034.638403
Current,"Royal Holdings Co., Ltd.",Restaurants,632.2329188,03 - Health,-232.6708383
Current,"Royal Holdings Co., Ltd.",Restaurants,632.2329188,13 - Climate change,-1317.782854
Current,UmweltBank AG,Banks,485.5062744,03 - Health,-191.5193481
Current,UmweltBank AG,Banks,485.5062744,13 - Climate change,-178.6971027
Current,GW PHARMACEUTICALS PLC,Pharmaceuticals,3395.53,03 - Health,-638.812871
Current,GW PHARMACEUTICALS PLC,Pharmaceuticals,3395.53,13 - Climate change,-408.7723575
Current,McDonald's Holdings Co. (Japan) Ltd.,Restaurants,6117.277391,03 - Health,-704.0922784
Current,McDonald's Holdings Co. (Japan) Ltd.,Restaurants,6117.277391,13 - Climate change,-3500.907887
Current,"Asgent, Inc.",Technology,37.04118454,03 - Health,-13.19511334
Current,"Asgent, Inc.",Technology,37.04118454,13 - Climate change,-312.1924063
Current,PT Kimia Farma (Persero) Tbk,Pharmaceuticals,1700.305309,03 - Health,6244437.534
Current,PT Kimia Farma (Persero) Tbk,Pharmaceuticals,1700.305309,13 - Climate change,-3340.417354
Current,"Santen Pharmaceutical Co., Ltd.",Pharmaceuticals,6828.830315,03 - Health,-513.3570021
Current,"Santen Pharmaceutical Co., Ltd.",Pharmaceuticals,6828.830315,13 - Climate change,-630.921912
Current,"SRS HOLDINGS CO., LTD.",Restaurants,287.919997,03 - Health,-69.58899083
Current,"SRS HOLDINGS CO., LTD.",Restaurants,287.919997,13 - Climate change,-1383.151881
Current,BLIS TECHNOLOGIES LIMITED,Pharmaceuticals,44.08971835,03 - Health,-324.3203163
Current,BLIS TECHNOLOGIES LIMITED,Pharmaceuticals,44.08971835,13 - Climate change,-1773.567504
Current,"Shinsegae Food Co., Ltd.",Restaurants,218.6526996,03 - Health,-263.6200202
Current,"Shinsegae Food Co., Ltd.",Restaurants,218.6526996,13 - Climate change,-2708.430471
Current,VANC Pharmaceuticals Inc.,Pharmaceuticals,5.113284487,03 - Health,77600781.99
Current,"OOTOYA Holdings Co., Ltd.",Restaurants,126.66853,03 - Health,-365.5681145
Current,"OOTOYA Holdings Co., Ltd.",Restaurants,126.66853,13 - Climate change,-1171.41821
Current,ASHLEY HOUSE PLC.,Health Care Services,6.801877312,03 - Health,-38.51262251
Current,ASHLEY HOUSE PLC.,Health Care Services,6.801877312,13 - Climate change,-406.1582601
Current,"BINEX Co., Ltd.",Pharmaceuticals,716.2451639,03 - Health,35985692.51
Current,"BINEX Co., Ltd.",Pharmaceuticals,716.2451639,13 - Climate change,-1857.142519
Current,"Shionogi & Co., Ltd.",Pharmaceuticals,14862.85064,03 - Health,77686031.58
Current,"Shionogi & Co., Ltd.",Pharmaceuticals,14862.85064,13 - Climate change,-942.5221989
Current,"Hubei Jumpcan Pharmaceutical Co., Ltd.",Pharmaceuticals,2579.687064,03 - Health,27003707.29
Current,"Hubei Jumpcan Pharmaceutical Co., Ltd.",Pharmaceuticals,2579.687064,13 - Climate change,-1818.735482
Current,BRAIN RESOURCE LIMITED,Health Care Services,28.54966285,03 - Health,-38.51262251
Current,BRAIN RESOURCE LIMITED,Health Care Services,28.54966285,13 - Climate change,-406.1582601
Current,"CMG Pharmaceutical Co., Ltd.",Pharmaceuticals,694.1906079,03 - Health,-207.3138157
Current,"CMG Pharmaceutical Co., Ltd.",Pharmaceuticals,694.1906079,13 - Climate change,-1943.12448
Current,"Shinhan Financial Group Co., Ltd.",Banks,14297.5437,03 - Health,-75.03328955
Current,"Shinhan Financial Group Co., Ltd.",Banks,14297.5437,13 - Climate change,-153.3276788
Current,Jerusalem Pharmaceuticals Co. Ltd.,Pharmaceuticals,49.86,03 - Health,74541130.48
Current,Jerusalem Pharmaceuticals Co. Ltd.,Pharmaceuticals,49.86,13 - Climate change,-2526.247103
Current,Palestine Investment Bank P.L.C.,Banks,92.04,03 - Health,-191.5193481
Current,Palestine Investment Bank P.L.C.,Banks,92.04,13 - Climate change,-177.1036765
Current,FIMBank Plc,Banks,259.842,03 - Health,-191.5193481
Current,FIMBank Plc,Banks,259.842,13 - Climate change,-121.9232364
Current,Abu Dhabi Islamic Bank,Banks,4647.348118,03 - Health,-321.5398536
Current,Abu Dhabi Islamic Bank,Banks,4647.348118,13 - Climate change,-141.7924859
Current,Union National Bank,Banks,3513.116833,03 - Health,-68.48040177
Current,Union National Bank,Banks,3513.116833,13 - Climate change,-177.1036765
Current,PharmAust Ltd.,Pharmaceuticals,32.90754967,03 - Health,156680166.4
Current,PharmAust Ltd.,Pharmaceuticals,32.90754967,13 - Climate change,-6823.92561
Current,Takeda Pharmaceutical Company Limited,Pharmaceuticals,47417.44591,03 - Health,62005622.73
Current,Takeda Pharmaceutical Company Limited,Pharmaceuticals,47417.44591,13 - Climate change,-428.5892258
Current,Mitsubishi Tanabe Pharma Corporation,Pharmaceuticals,7631.848634,03 - Health,37046896.17
Current,Mitsubishi Tanabe Pharma Corporation,Pharmaceuticals,7631.848634,13 - Climate change,-1005.531203
Current,PT Pyridam Farma Tbk,Pharmaceuticals,37.57988437,03 - Health,74891361.52
Current,PT Pyridam Farma Tbk,Pharmaceuticals,37.57988437,13 - Climate change,-2961.043534
Current,CBC HOLDING CO,Banks,7.89877,03 - Health,-191.5193481
Current,CBC HOLDING CO,Banks,7.89877,13 - Climate change,-177.1036765
Current,Health Discovery Corp.,Health Care Services,18.275,03 - Health,-38.51262251
Current,Health Discovery Corp.,Health Care Services,18.275,13 - Climate change,-406.1582601
Current,"ASKA Pharmaceutical Co., Ltd.",Pharmaceuticals,286.2250346,03 - Health,70673611.04
Current,"ASKA Pharmaceutical Co., Ltd.",Pharmaceuticals,286.2250346,13 - Climate change,-1182.464004
Current,"CITIZENS NATIONAL BANCSHARES OF BOSSIER, INC.",Banks,126.987,03 - Health,-191.5193481
Current,"CITIZENS NATIONAL BANCSHARES OF BOSSIER, INC.",Banks,126.987,13 - Climate change,-177.1036765
Current,"APOLLO BANCORP, INC.",Banks,22.4148,03 - Health,-191.5193481
Current,"APOLLO BANCORP, INC.",Banks,22.4148,13 - Climate change,-177.1036765
Current,CHARTER FINANCIAL CORPORATION,Banks,269.365,03 - Health,-138.1677994
Current,CHARTER FINANCIAL CORPORATION,Banks,269.365,13 - Climate change,-177.1036765
Current,"CROSS COUNTRY HEALTHCARE, INC.",Health Care Services,320.892,03 - Health,-240.7492957
Current,"CROSS COUNTRY HEALTHCARE, INC.",Health Care Services,320.892,13 - Climate change,-199.5818023
Current,Banco Pichincha C.A.,Banks,645.832,03 - Health,-191.5193481
Current,Banco Pichincha C.A.,Banks,645.832,13 - Climate change,-177.1036765
Current,"Komipharm International Co., Ltd.",Pharmaceuticals,743.0374935,03 - Health,5377034.472
Current,"Komipharm International Co., Ltd.",Pharmaceuticals,743.0374935,13 - Climate change,-2766.35528
Current,"KYUNG NAM PHARM.CO.,LTD.",Pharmaceuticals,121.5659583,03 - Health,20285990.22
Current,"KYUNG NAM PHARM.CO.,LTD.",Pharmaceuticals,121.5659583,13 - Climate change,-2314.057507
Current,"AMN HEALTHCARE SERVICES, INC.",Health Care Services,3211.37,03 - Health,-73.81489306
Current,"AMN HEALTHCARE SERVICES, INC.",Health Care Services,3211.37,13 - Climate change,-362.6480237
Current,"Tokyo Kaikan Co., Ltd.",Restaurants,86.8440001,03 - Health,-365.5681145
Current,"Tokyo Kaikan Co., Ltd.",Restaurants,86.8440001,13 - Climate change,-3454.864275
Current,ALLIANCE BANK MALAYSIA BERHAD,Banks,719.0781752,03 - Health,-385.9723327
Current,ALLIANCE BANK MALAYSIA BERHAD,Banks,719.0781752,13 - Climate change,-611.6425383
Current,ALLIANCE PHARMA PLC,Pharmaceuticals,618.4423158,03 - Health,20641116.2
Current,ALLIANCE PHARMA PLC,Pharmaceuticals,618.4423158,13 - Climate change,-782.9467215
Current,"The Tokyo Tomin Bank, Limited",Banks,425.8233148,03 - Health,-191.5193481
Current,"The Tokyo Tomin Bank, Limited",Banks,425.8233148,13 - Climate change,-177.1036765
Current,Abu Dhabi Commercial Bank,Banks,11736.47061,03 - Health,-113.0913289
Current,Abu Dhabi Commercial Bank,Banks,11736.47061,13 - Climate change,-183.631223
Current,CKD Bio Corp.,Pharmaceuticals,379.0287965,03 - Health,69021310.76
Current,CKD Bio Corp.,Pharmaceuticals,379.0287965,13 - Climate change,-2734.295412
Current,"Totenko Co., Ltd.",Restaurants,25.02876,03 - Health,-365.5681145
Current,"Totenko Co., Ltd.",Restaurants,25.02876,13 - Climate change,-2032.63559
Current,"HUA NAN FINANCIAL HOLDINGS CO., LTD.",Banks,7825.99794,03 - Health,-138.4408337
Current,"HUA NAN FINANCIAL HOLDINGS CO., LTD.",Banks,7825.99794,13 - Climate change,-263.9570912
Current,ANTISENSE THERAPEUTICS LIMITED,Pharmaceuticals,25.42588031,03 - Health,-324.3203163
Current,CHINA DEVELOPMENT FINANCIAL HOLDING CORP.,Banks,4606.096835,03 - Health,-81.6943266
Current,CHINA DEVELOPMENT FINANCIAL HOLDING CORP.,Banks,4606.096835,13 - Climate change,-70.94460864
Current,GOLDEN MEDITECH HOLDINGS LIMITED,Health Care Services,224.6155344,03 - Health,42273490.31
Current,GOLDEN MEDITECH HOLDINGS LIMITED,Health Care Services,224.6155344,13 - Climate change,-3017.850835
Current,"New Palace International Co., Ltd.",Restaurants,25.44109837,03 - Health,-365.5681145
Current,"New Palace International Co., Ltd.",Restaurants,25.44109837,13 - Climate change,-1801.284675
Current,TTY BIOPHARM COMPANY LIMITED,Pharmaceuticals,569.0161009,03 - Health,128409744
Current,TTY BIOPHARM COMPANY LIMITED,Pharmaceuticals,569.0161009,13 - Climate change,-2381.591097
Current,"Sumitomo Mitsui Trust Holdings, Inc.",Banks,10766.50759,03 - Health,-154.7550436
Current,"Sumitomo Mitsui Trust Holdings, Inc.",Banks,10766.50759,13 - Climate change,-97.74499581
Current,TSUMURA & CO.,Pharmaceuticals,1937.437664,03 - Health,-1100.697869
Current,TSUMURA & CO.,Pharmaceuticals,1937.437664,13 - Climate change,-3188.906849
Current,"E.SUN FINANCIAL HOLDING COMPANY,LTD.",Banks,10711.17584,03 - Health,-221.4646275
Current,"E.SUN FINANCIAL HOLDING COMPANY,LTD.",Banks,10711.17584,13 - Climate change,-412.4052898
Current,SUDA PHARMACEUTICALS LTD,Pharmaceuticals,3.699943909,03 - Health,-324.3203163
Current,SUDA PHARMACEUTICALS LTD,Pharmaceuticals,3.699943909,13 - Climate change,-7293.31657
Current,"CHEIL BIO CO., LTD.",Pharmaceuticals,92.48732226,03 - Health,-324.3203163
Current,"CHEIL BIO CO., LTD.",Pharmaceuticals,92.48732226,13 - Climate change,-1093.730309
Current,"TAISHIN FINANCIAL HOLDING CO., LTD.",Banks,4822.963044,03 - Health,-114.9520538
Current,"TAISHIN FINANCIAL HOLDING CO., LTD.",Banks,4822.963044,13 - Climate change,-394.1103563
Current,"WAKAMOTO PHARMACEUTICAL CO., LTD.",Pharmaceuticals,73.45554586,03 - Health,4547786.159
Current,"WAKAMOTO PHARMACEUTICAL CO., LTD.",Pharmaceuticals,73.45554586,13 - Climate change,-1210.335498
Current,Mega Financial Holding Company Ltd.,Banks,13519.5282,03 - Health,-45.5237332
Current,Mega Financial Holding Company Ltd.,Banks,13519.5282,13 - Climate change,-222.9976044
Current,Astellas Pharma Inc.,Pharmaceuticals,28561.31183,03 - Health,90614465.7
Current,Astellas Pharma Inc.,Pharmaceuticals,28561.31183,13 - Climate change,-604.8416011
Current,Capitec Bank Holdings Limited,Banks,10749.37502,03 - Health,-325.0635829
Current,Capitec Bank Holdings Limited,Banks,10749.37502,13 - Climate change,-682.7746908
Current,A&W REVENUE ROYALTIES INCOME FUND,Restaurants,369.4221532,03 - Health,-366.5505002
Current,A&W REVENUE ROYALTIES INCOME FUND,Restaurants,369.4221532,13 - Climate change,-1801.284675
Current,"CTC BIO, INC.",Pharmaceuticals,126.9271913,03 - Health,3408122.52
Current,"DAEHAN NEW PHARM CO., LTD.",Pharmaceuticals,152.9205242,03 - Health,77672459.18
Current,"DAEHAN NEW PHARM CO., LTD.",Pharmaceuticals,152.9205242,13 - Climate change,-1511.538185
Current,Baytacare Pharmaceutical Co. Ltd.,Pharmaceuticals,12.97711545,03 - Health,-324.3203163
Current,Baytacare Pharmaceutical Co. Ltd.,Pharmaceuticals,12.97711545,13 - Climate change,-1298.330355
Current,CORCEPT THERAPEUTICS INCORPORATED,Pharmaceuticals,3053.79,03 - Health,-523.7045083
Current,CORCEPT THERAPEUTICS INCORPORATED,Pharmaceuticals,3053.79,13 - Climate change,-413.7959194
Current,DANSKE BANK A/S,Banks,12906.70052,03 - Health,-140.0017737
Current,DANSKE BANK A/S,Banks,12906.70052,13 - Climate change,-9.465367832
Current,ALK-ABELLO A/S,Pharmaceuticals,4104.075934,03 - Health,-697.8435433
Current,ALK-ABELLO A/S,Pharmaceuticals,4104.075934,13 - Climate change,-629.5716851
Current,JYSKE BANK A/S,Banks,2540.501838,03 - Health,-57.81955524
Current,JYSKE BANK A/S,Banks,2540.501838,13 - Climate change,-27.22626601
Current,NOVO NORDISK A/S,Pharmaceuticals,148209.2849,03 - Health,5304585.571
Current,NOVO NORDISK A/S,Pharmaceuticals,148209.2849,13 - Climate change,-360.0220293
Current,SYDBANK A/S,Banks,1197.839834,03 - Health,-121.4894847
Current,SYDBANK A/S,Banks,1197.839834,13 - Climate change,-161.2051886
Current,Banque Internationale a Luxembourg SA,Banks,3442.516205,03 - Health,-191.5193481
Current,Banque Internationale a Luxembourg SA,Banks,3442.516205,13 - Climate change,-1571.200578
Current,"Longlife Holding Co., Ltd.",Health Care Services,26.33145175,03 - Health,-38.51262251
Current,"Longlife Holding Co., Ltd.",Health Care Services,26.33145175,13 - Climate change,-1355.842256
Current,Kotra Industries Bhd.,Pharmaceuticals,103.4877048,03 - Health,78445027.78
Current,Kotra Industries Bhd.,Pharmaceuticals,103.4877048,13 - Climate change,-3436.589127
Current,QUINTET PRIVATE BANK (EUROPE) S.A.,Banks,,03 - Health,-191.5193481
Current,QUINTET PRIVATE BANK (EUROPE) S.A.,Banks,,13 - Climate change,-177.1036765
